id_unidadegeradora;uge_id;instal;maquina;id_tpcombustivel;dtini_oper;din_des;din_iniapur
1;PATU--0UG2 ;IVX91;IVX9156;HD;1984-04-30 00:00:00;;1996-01-01 00:00:00
2;AMMU--0UG10;IVX136;IVX13657;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
3;AMMU--0UG09;IVX136;IVX13658;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
4;AMMU--0UG08;IVX137;IVX13759;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
5;AMMU--0UG07;IVX137;IVX13760;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
6;AMMU--0UG02;IVX136;IVX13661;GS;2013-09-01 00:00:00;2020-10-16;
7;AMMU--0UG01;IVX136;IVX13662;GS;2013-09-01 00:00:00;2020-10-16;
8;BAUCP-0UG4 ;IVX149;IVX14963;OL;2010-04-20 00:00:00;;2010-04-20 00:00:00
9;BAUCP-0UG3 ;IVX149;IVX14964;OL;2010-04-20 00:00:00;;2010-04-20 00:00:00
10;BAUCP-0UG2 ;IVX149;IVX14965;OL;2010-03-30 00:00:00;;2010-03-30 00:00:00
11;BAUCP-0UG1 ;IVX149;IVX14966;OL;2010-03-30 00:00:00;;2010-03-30 00:00:00
12;BAUCM-0UG8 ;IVX148;IVX14867;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
13;BAUCM-0UG7 ;IVX148;IVX14868;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
14;BAUCM-0UG6 ;IVX148;IVX14869;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
15;AMMU--0UG11;IVX136;IVX13670;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
16;BAUCM-0UG5 ;IVX148;IVX14871;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
17;BAUCM-0UG3 ;IVX148;IVX14872;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
18;BAUCM-0UG2 ;IVX148;IVX14873;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
19;BAUCM-0UG1 ;IVX148;IVX14874;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
20;PEUTM-0UG9 ;IVX242;IVX24275;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
21;PEUTM-0UG8 ;IVX242;IVX24276;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
22;PEUTM-0UG7 ;IVX242;IVX24277;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
23;PEUTM-0UG6 ;IVX242;IVX24278;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
24;PEUTM-0UG5 ;IVX242;IVX24279;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
25;PEUTM-0UG4 ;IVX242;IVX24280;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
26;PEUTM-0UG3 ;IVX242;IVX24281;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
27;PEUTM-0UG2 ;IVX242;IVX24282;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
28;PEUTM-0UG12;IVX242;IVX24283;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
29;PEUTM-0UG11;IVX242;IVX24284;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
30;BAUCM-0UG4 ;IVX148;IVX14885;OL;2009-09-30 00:00:00;;2009-09-30 00:00:00
31;PEUTM-0UG10;IVX242;IVX24286;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
32;AMMU--0UG12;IVX136;IVX13687;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
33;AMMU--0UG14;IVX136;IVX13688;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
34;AMMA--0UG3 ;IVX135;IVX13589;GS;1990-12-31 00:00:00;;
35;AMMA--0UG2 ;IVX135;IVX13590;GS;1990-12-31 00:00:00;;
36;AMMA--0UG1 ;IVX135;IVX13591;GS;1990-12-31 00:00:00;;
37;AMGE--0UG4 ;IVX133;IVX13392;GS;2006-12-15 00:00:00;;
38;AMGE--0UG3 ;IVX133;IVX13393;GS;2006-12-15 00:00:00;;
39;AMGE--0UG2 ;IVX133;IVX13394;GS;2006-12-15 00:00:00;;
40;AMGE--0UG1 ;IVX133;IVX13395;GS;2006-12-15 00:00:00;;
41;AMCR--0UG4 ;IVX132;IVX13296;GS;2006-11-16 00:00:00;;
42;AMCR--0UG3 ;IVX132;IVX13297;GS;2006-11-16 00:00:00;;
43;AMCR--0UG2 ;IVX132;IVX13298;GS;2006-11-16 00:00:00;;
44;AMCR--0UG1 ;IVX132;IVX13299;GS;2006-11-16 00:00:00;;
45;AMAA--0UG9 ;IVX130;IVX130100;GS;1990-12-31 00:00:00;;2015-05-01 00:00:00
46;AMAA--0UG10;IVX130;IVX130101;GS;1990-12-31 00:00:00;;2015-05-01 00:00:00
47;AMMU--0UG13;IVX136;IVX136102;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
48;AMAA--0UG08;IVX130;IVX130103;GS;1990-12-31 00:00:00;;2015-05-01 00:00:00
49;ALUXG-0UG6 ;IVX76;IVX76104;HD;1994-04-30 00:00:00;;1996-01-03 00:00:00
50;ALUXG-0UG5 ;IVX76;IVX76105;HD;1995-01-31 00:00:00;;1996-01-02 00:00:00
51;ALUXG-0UG4 ;IVX76;IVX76106;HD;1995-10-26 00:00:00;;1996-01-01 00:00:00
52;ALUXG-0UG3 ;IVX76;IVX76107;HD;1996-07-31 00:00:00;;1996-07-31 00:00:00
53;ALUXG-0UG2 ;IVX76;IVX76108;HD;1996-12-20 00:00:00;;1996-12-20 00:00:00
54;ALUXG-0UG1 ;IVX76;IVX76109;HD;1997-08-22 00:00:00;;1997-08-22 00:00:00
55;TOUHSA0UG2 ;IVX317;IVX317110;HD;2009-11-27 00:00:00;;2009-11-27 00:00:00
56;TOUHSA0UG1 ;IVX317;IVX317111;HD;2009-08-06 00:00:00;;2009-08-06 00:00:00
57;AMSJ1-0UG1 ;IVX138;IVX138112;DO;2017-06-07 00:00:00;2018-01-01;
58;AMMU--0UG18;IVX136;IVX136113;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
59;AMMU--0UG17;IVX136;IVX136114;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
60;AMMU--0UG16;IVX136;IVX136115;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
61;AMMU--0UG15;IVX136;IVX136116;GS;1990-12-31 00:00:00;2020-10-16;2015-05-01 00:00:00
62;AMAA--0UG07;IVX130;IVX130117;GS;1990-12-31 00:00:00;;2015-05-01 00:00:00
63;AMMA--0UG4 ;IVX135;IVX135118;GS;1990-12-31 00:00:00;;
64;PEUTM-0UG1 ;IVX242;IVX242119;OD;2009-06-18 00:00:00;2023-12-31;2009-06-18 00:00:00
65;CEUSCJ0UG3 ;IVX172;IVX172120;GD;2003-01-01 00:00:00;;2003-01-01 00:00:00
66;GOGYN20UG1 ;IVX184;IVX184121;OD;2009-01-17 00:00:00;2023-12-31;2009-01-17 00:00:00
67;GOENDA0UG2 ;IVX47;IVX47122;DO;2008-01-01 00:00:00;;2008-01-01 00:00:00
68;GOENDA0UG1 ;IVX47;IVX47123;DO;2008-01-01 00:00:00;;2008-01-01 00:00:00
69;SPCNO10UG1 ;IVX41;IVX41124;HD;1999-05-09 00:00:00;;1999-05-09 00:00:00
70;SPCHV-0UG4 ;IVX300;IVX300125;HD;1970-12-19 00:00:00;;1996-01-01 00:00:00
71;SPCHV-0UG3 ;IVX300;IVX300126;HD;1970-11-30 00:00:00;;1996-01-01 00:00:00
72;ESRSL-0UG2 ;IVX177;IVX177127;HD;2001-12-30 00:00:00;;2001-01-01 00:00:00
73;ESRSL-0UG1 ;IVX177;IVX177128;HD;2000-01-17 00:00:00;;2000-01-17 00:00:00
74;DFTBB-0UG2 ;IVX114;IVX114129;OD;1977-07-07 00:00:00;2018-06-05;2001-07-01 00:00:00
75;DFTBB-0UG1 ;IVX114;IVX114130;OD;1977-07-07 00:00:00;2018-06-05;2001-07-01 00:00:00
79;GOGYN20UG2 ;IVX184;IVX184134;OD;2009-01-17 00:00:00;2023-12-31;2009-01-17 00:00:00
82;SPCHV-0UG2 ;IVX300;IVX300137;HD;1970-02-06 00:00:00;;1996-01-01 00:00:00
83;SPCHV-0UG1 ;IVX300;IVX300138;HD;1970-02-06 00:00:00;;1996-01-01 00:00:00
84;SPCAC-0UG2 ;IVX298;IVX298139;HD;1952-04-01 00:00:00;;1996-01-01 00:00:00
85;PRUHSS0UG3 ;IVX254;IVX254140;HD;1982-02-25 00:00:00;;1996-01-01 00:00:00
86;PRUHSS0UG2 ;IVX254;IVX254141;HD;1981-07-30 00:00:00;;1996-01-01 00:00:00
87;PRUHSS0UG1 ;IVX254;IVX254142;HD;1980-12-31 00:00:00;;1996-01-01 00:00:00
88;BAUSD-0UG4 ;IVX93;IVX93143;HD;1967-01-31 00:00:00;;1996-01-01 00:00:00
89;BAUSD-0UG3 ;IVX93;IVX93144;HD;1964-04-30 00:00:00;;1996-01-01 00:00:00
90;BAUSD-0UG2 ;IVX93;IVX93145;HD;1962-01-31 00:00:00;;1996-01-01 00:00:00
91;BAUSD-0UG1 ;IVX93;IVX93146;HD;1961-04-30 00:00:00;;1996-01-01 00:00:00
92;BAUSB-0UG6 ;IVX153;IVX153147;HD;1995-01-31 00:00:00;;1996-01-01 00:00:00
93;BAUSB-0UG5 ;IVX153;IVX153148;HD;1979-04-30 00:00:00;;1996-01-01 00:00:00
95;CEUSCJ0UG4 ;IVX172;IVX172150;GD;2003-01-01 00:00:00;;2003-01-01 00:00:00
96;GOUCB30UG1 ;IVX186;IVX186151;HD;2009-10-24 00:00:00;;2009-10-24 00:00:00
97;BAUSD-0UG5 ;IVX93;IVX93152;HD;1967-02-28 00:00:00;;1996-01-01 00:00:00
98;CEUSCJ0UG2 ;IVX172;IVX172153;GD;2002-07-07 00:00:00;;2002-07-07 00:00:00
99;BAUCV-0UG2 ;IVX150;IVX150154;HD;2005-01-31 00:00:00;;2005-01-31 00:00:00
100;BAUCV-0UG1 ;IVX150;IVX150155;HD;2004-12-16 00:00:00;;2004-12-16 00:00:00
101;BAUTFA0UG4 ;IVX156;IVX156156;CC;2004-12-09 00:00:00;2021-03-16;2004-12-09 00:00:00
102;BAUTFA0UG3 ;IVX156;IVX156157;GS;2004-12-30 00:00:00;2021-03-16;2004-12-30 00:00:00
103;BAUTFA0UG2 ;IVX156;IVX156158;GS;2003-10-13 00:00:00;2021-03-16;2003-10-13 00:00:00
104;CEUSCJ0UG1 ;IVX172;IVX172159;GD;2002-07-07 00:00:00;;2002-07-07 00:00:00
105;ROUHSN0UG36;IVX340;IVX340160;HD;2016-06-01 00:00:00;;2016-06-01 00:00:00
106;ROUHSN0UG35;IVX340;IVX340161;HD;2016-01-28 00:00:00;;2016-01-28 00:00:00
107;ROUHSN0UG34;IVX340;IVX340162;HD;2015-10-29 00:00:00;;2015-10-29 00:00:00
108;ROUHSN0UG33;IVX340;IVX340163;HD;2015-11-27 00:00:00;;2015-11-27 00:00:00
109;ROUHJI0UG21;IVX341;IVX341164;HD;2015-09-04 00:00:00;;2015-09-04 00:00:00
110;ROUHJI0UG17;IVX341;IVX341165;HD;2015-10-01 00:00:00;;2015-10-01 00:00:00
111;GOUCB30UG2 ;IVX186;IVX186166;HD;2010-01-30 00:00:00;;2010-01-30 00:00:00
112;AMMA--0UG6 ;IVX135;IVX135167;GS;2015-05-01 00:00:00;2015-05-01;
113;AMJA--0UG8 ;IVX134;IVX134168;GS;2015-05-01 00:00:00;2015-05-01;
114;AMUTPN0UG6 ;IVX133;IVX133169;GS;2015-05-01 00:00:00;;
115;ROUHJI0UG22;IVX341;IVX341170;HD;2015-07-31 00:00:00;;2015-07-31 00:00:00
116;SEBEJD0UG39;IVX295;IVX295171;OD;2002-08-08 00:00:00;2006-01-01;
117;MGCAMA0UG2 ;IVX201;IVX201172;HD;1961-02-01 00:00:00;;1996-01-01 00:00:00
118;MGCAMA0UG1 ;IVX201;IVX201173;HD;1960-03-01 00:00:00;;1996-01-01 00:00:00
119;GOUTP-0UG2 ;IVX103;IVX103174;OD;2012-07-17 00:00:00;;2012-07-17 00:00:00
120;MAUTNV0UG2 ;IVX198;IVX198175;GS;2014-02-18 00:00:00;;2014-02-18 00:00:00
121;GOMAXA0UG2 ;IVX185;IVX185176;OD;2008-01-01 00:00:00;;2008-01-01 00:00:00
122;GOMAXA0UG1 ;IVX185;IVX185177;OD;2008-01-01 00:00:00;;2008-01-01 00:00:00
123;GOUTP-0UG01;IVX103;IVX103178;OD;2012-07-17 00:00:00;;2012-07-17 00:00:00
124;BAUSQ-0UG1 ;IVX116;IVX116179;HD;1969-04-30 00:00:00;;1996-01-01 00:00:00
125;BAUSD-0UG6 ;IVX93;IVX93180;HD;1967-04-30 00:00:00;;1996-01-01 00:00:00
126;AMTA--0UG8 ;IVX139;IVX139181;GS;2015-05-01 00:00:00;2015-05-01;
127;SPCAC-0UG1 ;IVX298;IVX298182;HD;1952-04-01 00:00:00;;1996-01-01 00:00:00
128;BAUST-0UG2 ;IVX318;IVX318183;HD;1972-02-28 00:00:00;;1996-01-01 00:00:00
129;BAUST-0UG4 ;IVX318;IVX318184;HD;1974-03-31 00:00:00;;1996-01-01 00:00:00
130;MGTMAR0UG1 ;IVX212;IVX212185;HD;1962-02-01 00:00:00;;1996-01-01 00:00:00
131;MGSSUS0UG6 ;IVX99;IVX99186;HD;1979-04-01 00:00:00;;1996-01-01 00:00:00
132;MGSSUS0UG5 ;IVX99;IVX99187;HD;1979-02-01 00:00:00;;1996-01-01 00:00:00
133;MGSSUS0UG4 ;IVX99;IVX99188;HD;1979-02-01 00:00:00;;1996-01-01 00:00:00
134;MGSSUS0UG3 ;IVX99;IVX99189;HD;1978-04-01 00:00:00;;1996-01-01 00:00:00
135;MGSSUS0UG2 ;IVX99;IVX99190;HD;1978-04-01 00:00:00;;1996-03-14 00:00:00
136;MGSSUS0UG1 ;IVX99;IVX99191;HD;1978-02-01 00:00:00;;1996-01-01 00:00:00
137;MGQMDO0UG3 ;IVX209;IVX209192;HD;2004-04-09 00:00:00;;2004-04-09 00:00:00
138;MGQMDO0UG2 ;IVX209;IVX209193;HD;2004-07-08 00:00:00;;2004-07-08 00:00:00
139;MGQMDO0UG1 ;IVX209;IVX209194;HD;2004-06-16 00:00:00;;2004-06-16 00:00:00
140;MGPORT0UG2 ;IVX208;IVX208195;HD;2001-11-05 00:00:00;;2001-11-05 00:00:00
141;MGPORT0UG1 ;IVX208;IVX208196;HD;2001-09-04 00:00:00;;2001-09-04 00:00:00
142;MGPCDA0UG2 ;IVX207;IVX207197;HD;2006-07-07 00:00:00;;2006-07-07 00:00:00
143;MGTMAR0UG2 ;IVX212;IVX212198;HD;1962-02-01 00:00:00;;1996-01-01 00:00:00
144;MGPCDA0UG1 ;IVX207;IVX207199;HD;2006-07-01 00:00:00;;2006-07-01 00:00:00
145;MGNPON0UG2 ;IVX60;IVX60200;HD;1995-02-16 00:00:00;;1996-01-01 00:00:00
146;MGNPON0UG1 ;IVX60;IVX60201;HD;1994-12-07 00:00:00;;1996-01-01 00:00:00
147;MGMIRA0UG3 ;IVX206;IVX206202;HD;1998-10-02 00:00:00;;1998-10-02 00:00:00
148;MGMIRA0UG2 ;IVX206;IVX206203;HD;1998-07-26 00:00:00;;1998-07-26 00:00:00
149;MGMIRA0UG1 ;IVX206;IVX206204;HD;1998-05-29 00:00:00;;1998-05-29 00:00:00
150;MGJGUS0UG4 ;IVX101;IVX101205;HD;1971-04-01 00:00:00;;1996-01-01 00:00:00
151;MGJGUS0UG3 ;IVX101;IVX101206;HD;1971-03-01 00:00:00;;1996-01-01 00:00:00
152;MGJGUS0UG2 ;IVX101;IVX101207;HD;1971-02-01 00:00:00;;1996-01-01 00:00:00
153;MGJGUS0UG1 ;IVX101;IVX101208;HD;1971-01-01 00:00:00;;1996-01-01 00:00:00
154;MGIRAP0UG3 ;IVX205;IVX205209;HD;2006-08-05 00:00:00;;2006-08-05 00:00:00
155;MGIRAP0UG2 ;IVX205;IVX205210;HD;2006-10-03 00:00:00;;2006-10-03 00:00:00
156;MGIRAP0UG1 ;IVX205;IVX205211;HD;2006-07-20 00:00:00;;2006-07-20 00:00:00
157;MGIGPE0UG1 ;IVX112;IVX112212;OL;1978-03-01 00:00:00;2021-02-17;1996-01-01 00:00:00
158;MGNPON0UG3 ;IVX60;IVX60213;HD;1995-02-16 00:00:00;;1996-01-01 00:00:00
159;MGIGAR0UG5 ;IVX111;IVX111214;HD;1999-09-01 00:00:00;;1999-09-01 00:00:00
160;MGTMAR0UG3 ;IVX212;IVX212215;HD;1963-03-01 00:00:00;;1996-01-01 00:00:00
161;MGTMAR0UG5 ;IVX212;IVX212216;HD;1968-03-01 00:00:00;;1996-01-01 00:00:00
162;MTUSMS0UG3 ;IVX228;IVX228217;HD;2001-03-30 00:00:00;;2001-03-30 00:00:00
163;MTUSMS0UG2 ;IVX228;IVX228218;HD;2001-02-07 00:00:00;;2001-02-07 00:00:00
164;MTUSMS0UG1 ;IVX228;IVX228219;HD;2001-02-02 00:00:00;;2000-11-29 00:00:00
165;MTUSCU0ST10;IVX44;IVX44220;CC;2002-05-01 00:00:00;;2002-05-01 00:00:00
166;MTUSCU0GT12;IVX44;IVX44221;GS;2002-05-01 00:00:00;;2002-05-01 00:00:00
167;MTUSCU0GT11;IVX44;IVX44222;GS;2002-05-01 00:00:00;;1999-04-06 00:00:00
168;MTUJAU0UG3 ;IVX225;IVX225223;HD;2003-08-16 00:00:00;;2003-08-16 00:00:00
169;MTUJAU0UG2 ;IVX225;IVX225224;HD;2003-06-11 00:00:00;;2003-06-11 00:00:00
170;MTUJAU0UG1 ;IVX225;IVX225225;HD;2003-06-06 00:00:00;;2003-06-06 00:00:00
171;MTUIQ20UG4 ;IVX54;IVX54226;HD;2002-12-22 00:00:00;;2002-12-22 00:00:00
172;MTUIQ20UG3 ;IVX54;IVX54227;HD;2003-01-27 00:00:00;;2003-01-27 00:00:00
173;MTUIQ10UG2 ;IVX53;IVX53228;HD;2002-10-24 00:00:00;;2002-10-24 00:00:00
174;MTUIQ10UG1 ;IVX53;IVX53229;HD;2002-11-06 00:00:00;;2002-11-06 00:00:00
175;MGTMAR0UG4 ;IVX212;IVX212230;HD;1965-04-01 00:00:00;;1996-01-01 00:00:00
176;MTUGUA0UG3 ;IVX223;IVX223231;HD;2003-06-26 00:00:00;;2003-06-26 00:00:00
177;MTUGUA0UG1 ;IVX223;IVX223232;HD;2003-04-08 00:00:00;;2003-04-08 00:00:00
178;MTPP--0UG3 ;IVX221;IVX221233;HD;2005-07-19 00:00:00;;2005-07-19 00:00:00
179;MTPP--0UG2 ;IVX221;IVX221234;HD;2005-08-12 00:00:00;;2005-08-12 00:00:00
180;MTPP--0UG1 ;IVX221;IVX221235;HD;2005-09-09 00:00:00;;2005-09-09 00:00:00
181;MGUHRB0UG1 ;IVX214;IVX214236;HD;2010-03-03 00:00:00;;2010-03-03 00:00:00
182;MGUHEC0UG3 ;IVX40;IVX40237;HD;2004-11-18 00:00:00;;2004-12-15 00:00:00
183;MGUHEC0UG2 ;IVX40;IVX40238;HD;2004-10-06 00:00:00;;2004-10-20 00:00:00
184;MGUHEC0UG1 ;IVX40;IVX40239;HD;2004-08-24 00:00:00;;2004-09-07 00:00:00
185;MGUBAG0UG4 ;IVX213;IVX213240;HD;2010-05-19 00:00:00;;2010-05-19 00:00:00
186;MGUBAG0UG3 ;IVX213;IVX213241;HD;2010-03-02 00:00:00;;2010-03-02 00:00:00
187;MGUBAG0UG2 ;IVX213;IVX213242;HD;2009-11-28 00:00:00;;2009-11-28 00:00:00
188;MGUBAG0UG1 ;IVX213;IVX213243;HD;2009-09-09 00:00:00;;2009-09-09 00:00:00
189;MGTMAR0UG6 ;IVX212;IVX212244;HD;1969-01-01 00:00:00;;1996-01-01 00:00:00
190;MTUGUA0UG2 ;IVX223;IVX223245;HD;2003-05-15 00:00:00;;2003-05-12 00:00:00
191;BAUST-0UG3 ;IVX318;IVX318246;HD;1974-02-28 00:00:00;;1996-01-01 00:00:00
192;MGIGAR0UG4 ;IVX111;IVX111247;HD;1999-07-01 00:00:00;;1999-07-01 00:00:00
193;MGIGAR0UG2 ;IVX111;IVX111248;HD;1999-04-05 00:00:00;;1999-04-05 00:00:00
194;ESMASC0UG4 ;IVX176;IVX176249;HD;2006-10-03 00:00:00;;2006-10-03 00:00:00
195;ESMASC0UG3 ;IVX176;IVX176250;HD;1974-06-07 00:00:00;;2011-04-20 00:00:00
196;ESMASC0UG2 ;IVX176;IVX176251;HD;1973-12-11 00:00:00;;2013-02-14 00:00:00
197;ESMASC0UG1 ;IVX176;IVX176252;HD;1973-09-21 00:00:00;;2012-05-21 00:00:00
198;CEUTPD03   ;IVX173;IVX173253;CV;2013-10-18 00:00:00;;2013-10-18 00:00:00
199;CEUTPC0UG2 ;IVX65;IVX65254;CV;2013-05-10 00:00:00;;2013-05-10 00:00:00
200;CEUTPC0UG1 ;IVX65;IVX65255;CV;2012-12-01 00:00:00;;2012-12-01 00:00:00
201;CEUTFO0UG3 ;IVX95;IVX95256;CC;2003-12-27 00:00:00;2023-12-28;2003-12-27 00:00:00
202;CEUTFO0UG2 ;IVX95;IVX95257;GS;2003-12-27 00:00:00;2023-12-28;2003-12-27 00:00:00
203;CEUTFO0UG1 ;IVX95;IVX95258;GS;2003-12-27 00:00:00;2023-12-28;2003-12-27 00:00:00
204;ROUHJI0UG5 ;IVX341;IVX341259;HD;2014-07-29 00:00:00;;2014-07-29 00:00:00
205;CEUMU-0UG8 ;IVX347;IVX347260;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
206;CEUMU-0UG7 ;IVX347;IVX347261;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
208;CEUMU-0UG6 ;IVX347;IVX347263;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
209;CEUMU-0UG4 ;IVX347;IVX347264;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
210;CEUMU-0UG3 ;IVX347;IVX347265;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
211;CEUMU-0UG2 ;IVX347;IVX347266;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
212;CEUMU-0UG1 ;IVX347;IVX347267;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
213;BAUTBC0UG2 ;IVX36;IVX36268;OL;2002-08-21 00:00:00;2024-01-31;2013-09-01 00:00:00
214;BAUTBC0UG1 ;IVX36;IVX36269;OL;2002-08-21 00:00:00;2024-01-31;2013-09-01 00:00:00
215;BAUTC-0UG3 ;IVX92;IVX92270;GD;2003-11-01 00:00:00;2018-10-05;2003-11-01 00:00:00
216;BAUTC-0UG2 ;IVX92;IVX92271;GD;2004-07-27 00:00:00;2018-10-05;2004-07-27 00:00:00
217;BAUTC-0UG1 ;IVX92;IVX92272;GD;2004-11-30 00:00:00;2018-10-05;2004-11-30 00:00:00
218;BAUTA-0UG1 ;IVX83;IVX83273;GS;2004-02-09 00:00:00;;2004-02-09 00:00:00
219;BAUSU-0UG3 ;IVX154;IVX154274;HD;1955-03-31 00:00:00;;1996-01-01 00:00:00
220;BAUSU-0UG2 ;IVX154;IVX154275;HD;1955-01-31 00:00:00;;1996-01-01 00:00:00
221;BAUSU-0UG1 ;IVX154;IVX154276;HD;1955-01-31 00:00:00;;1996-01-01 00:00:00
222;CEUMU-0UG5 ;IVX347;IVX347277;OL;2010-12-30 00:00:00;;2010-12-30 00:00:00
223;MGIGAR0UG3 ;IVX111;IVX111278;HD;1999-05-01 00:00:00;;1999-05-01 00:00:00
225;ESUSSU0UG2 ;IVX179;IVX179280;HD;1990-12-31 00:00:00;;2022-09-15 00:00:00
226;MGIGAR0UG1 ;IVX111;IVX111281;HD;1999-01-01 00:00:00;;1999-01-01 00:00:00
227;MGGUIL0UG4 ;IVX107;IVX107282;HD;1997-12-15 00:00:00;;1997-12-15 00:00:00
228;MGGUIL0UG3 ;IVX107;IVX107283;HD;1997-12-05 00:00:00;;1997-12-05 00:00:00
229;MGGUIL0UG2 ;IVX107;IVX107284;HD;1997-11-25 00:00:00;;1997-11-25 00:00:00
230;MGGUIL0UG1 ;IVX107;IVX107285;HD;1997-11-02 00:00:00;;1997-11-02 00:00:00
231;MGFUNI0UG3 ;IVX50;IVX50286;HD;2003-07-04 00:00:00;;2003-07-04 00:00:00
232;MGFUNI0UG2 ;IVX50;IVX50287;HD;2003-06-04 00:00:00;;2003-06-04 00:00:00
233;MGFUNI0UG1 ;IVX50;IVX50288;HD;2003-01-23 00:00:00;;2003-01-23 00:00:00
234;MGEMBO0UG4 ;IVX321;IVX321289;HD;1983-04-01 00:00:00;;1996-01-01 00:00:00
235;MGEMBO0UG3 ;IVX321;IVX321290;HD;1983-01-01 00:00:00;;1996-01-01 00:00:00
236;MGEMBO0UG2 ;IVX321;IVX321291;HD;1982-04-01 00:00:00;;1996-01-01 00:00:00
237;MGEMBO0UG1 ;IVX321;IVX321292;HD;1982-04-01 00:00:00;;1996-01-01 00:00:00
238;MGCPB20UG3 ;IVX203;IVX203293;HD;2007-06-22 00:00:00;;2007-07-04 00:00:00
239;ESUSSU0UG1 ;IVX179;IVX179294;HD;1990-12-31 00:00:00;;2022-09-15 00:00:00
240;MGCPB20UG2 ;IVX203;IVX203295;HD;2007-04-06 00:00:00;;2007-04-06 00:00:00
241;GOUCB40UG1 ;IVX80;IVX80296;HD;2006-04-08 00:00:00;;2006-04-08 00:00:00
242;GOUCAC0UG2 ;IVX182;IVX182297;HD;2010-08-28 00:00:00;;2010-08-28 00:00:00
243;GOUCAC0UG1 ;IVX182;IVX182298;HD;2010-07-24 00:00:00;;2010-07-24 00:00:00
244;GOSRV-0UG2 ;IVX70;IVX70299;HD;2010-08-10 00:00:00;;2010-08-10 00:00:00
245;GOSRV-0UG1 ;IVX70;IVX70300;HD;2010-07-06 00:00:00;;2010-07-06 00:00:00
246;ESUTLI0UG4 ;IVX181;IVX181301;GS;2010-12-23 00:00:00;;2010-12-23 00:00:00
247;ESUTLI0UG3 ;IVX181;IVX181302;GS;2010-12-23 00:00:00;;2010-12-23 00:00:00
248;ESUTLI0UG2 ;IVX181;IVX181303;GS;2010-12-23 00:00:00;;2010-12-23 00:00:00
249;ESUTLI0UG1 ;IVX181;IVX181304;GS;2010-12-23 00:00:00;;2010-12-23 00:00:00
250;ESUTEV0UG4 ;IVX180;IVX180305;OL;2010-01-06 00:00:00;;2010-01-06 00:00:00
251;ESUTEV0UG3 ;IVX180;IVX180306;OL;2010-01-06 00:00:00;;2010-01-06 00:00:00
252;ESUTEV0UG2 ;IVX180;IVX180307;OL;2010-01-06 00:00:00;;2010-01-06 00:00:00
253;ESUTEV0UG1 ;IVX180;IVX180308;OL;2010-01-06 00:00:00;;2010-01-06 00:00:00
254;MGCPB20UG1 ;IVX203;IVX203309;HD;2007-03-09 00:00:00;;2007-03-09 00:00:00
255;MTUSMS0UG4 ;IVX228;IVX228310;HD;2001-05-25 00:00:00;;2001-05-25 00:00:00
256;SPBAR-0UG3 ;IVX37;IVX37311;HD;1967-01-01 00:00:00;;1996-01-01 00:00:00
257;BAUSB-0UG4 ;IVX153;IVX153312;HD;1980-04-30 00:00:00;;1996-01-01 00:00:00
258;RJNVT-0UG10;IVX323;IVX323313;CC;2021-09-16 00:00:00;;2021-09-16 00:00:00
